time,x,y,26453,27170,27183,27157,27180,27141,27160
1599810475564570903,-22.22305878,14.71479903,0,0,0,-96,0,0,0
1599810475908648252,-22.41036541,14.85918435,0,0,0,0,-88,0,0
1599810475970906734,-22.41036541,14.85918435,0,0,0,-98,0,0,0
1599810476302077770,-22.4944222,14.93545125,0,0,0,0,-86,0,0
1599810476363952398,-22.4944222,14.93545125,0,0,0,-95,0,0,0
1599810476680743932,-22.55757826,14.9923395,0,0,0,0,-90,0,0
1599810477064091682,-22.63924,15.06603715,0,0,0,0,-87,0,0
1599810477128381013,-22.65705607,15.08211776,0,0,0,-96,0,0,0
1599810477461571216,-22.71893119,15.13818622,0,0,0,0,-89,0,0
1599810477856025695,-22.79864238,15.21031308,0,0,0,0,-91,0,0
1599810477918913602,-22.81645845,15.22639369,0,0,0,-97,0,0,0
1599810478246191978,-22.87727543,15.28139601,0,0,0,0,-89,0,0
1599810478307265520,-22.89646167,15.2989424,0,0,0,-99,0,0,0
1599810478649128198,-22.96635198,15.32112804,0,0,0,0,-86,0,0
1599810478712966442,-22.98343624,15.33798409,0,0,0,-96,0,0,0
1599810479036875724,-23.04110937,15.39627355,0,0,0,0,-88,0,0
1599810479097634315,-23.06399773,15.41934676,0,0,0,-100,0,0,0
1599810479430359125,-23.11961567,15.47615216,0,0,0,0,-86,0,0
1599810479814902782,-23.18624746,15.54315756,0,0,0,0,-88,0,0
1599810479879306793,-23.18624746,15.54315756,0,0,0,-100,0,0,0
1599810480202431440,-23.22909006,15.58149021,0,0,0,0,-86,0,0
1599810480580865859,-23.26839129,15.61239071,0,0,0,0,-86,0,0
1599810480644229650,-23.2808589,15.62159966,0,0,0,-97,0,0,0
1599810480964214324,-23.32687157,15.65438729,0,0,0,0,-86,0,0
1599810481025650501,-23.34323746,15.66588327,0,0,0,-99,0,0,0
1599810481342923879,-23.38939505,15.69846725,0,0,0,0,-87,0,0
1599810481408272027,-23.40613145,15.71030541,0,0,0,-100,0,0,0
1599810481719275474,-23.55636162,15.8342117,0,0,0,0,-88,0,0
1599810481782810211,-23.55636162,15.8342117,0,0,0,-97,0,0,0
1599810482107522726,-23.62402898,15.88227523,0,0,0,0,-87,0,0
1599810482162784814,-23.62402898,15.88227523,0,0,0,-97,0,0,0
1599810482489240407,-27.45045529,4.298740471,0,0,0,0,-90,0,0
1599810482553769111,-23.68421077,15.92446894,0,0,0,-97,0,0,0
1599810482873087644,-23.73515221,15.9598095,0,0,0,0,-89,0,0
1599810482935719966,-23.74957187,15.96972533,0,0,0,-94,0,0,0
1599810483263952016,-23.80349723,16.00601563,0,0,0,0,-90,0,0
1599810483320782423,-23.81888628,16.01628341,0,0,0,-95,0,0,0
1599810484033361673,-23.93604714,16.0929187,0,0,0,0,-88,0,0
1599810484097464799,-23.9548909,16.10521351,0,0,0,-96,0,0,0
1599810484427997112,-24.00938722,16.14064134,0,0,0,0,-92,0,0
1599810484490131855,-24.00938722,16.14064134,0,0,0,-97,0,0,0
1599810484820461034,-24.0171623,16.13915459,0,0,0,0,-88,0,0
1599810484884118556,-24.0171623,16.13915459,0,0,0,-98,0,0,0
1599810485216609716,-24.08844843,16.18358712,0,0,0,0,-89,0,0
1599810485279351949,-24.08844843,16.18358712,0,0,0,-97,0,0,0
1599810485619242668,-24.1678072,16.23302777,0,0,0,0,-88,0,0
1599810486005421638,-24.25112701,16.28462029,0,0,0,0,-86,0,0
1599810486068467855,-24.25112701,16.28462029,0,0,0,-99,0,0,0
1599810486404242515,-24.33576418,16.33693447,0,0,0,0,-83,0,0
1599810486780355215,-24.40376266,16.37907946,0,0,0,0,-83,0,0
1599810486835968255,-24.42370444,16.39151222,0,0,0,-100,0,0,0
1599810487151291131,-24.4873867,16.43112977,0,0,0,0,-82,0,0
1599810487517308235,-24.57528125,16.48578086,0,0,0,0,-83,0,0
1599810487579953670,-24.57528125,16.48578086,0,0,0,-99,0,0,0
1599810487891885757,-24.59062544,16.50703851,0,0,0,0,-82,0,0
1599810487953293323,-24.61030829,16.520771,0,0,0,-99,0,0,0
1599810488260666370,-24.67141483,16.56338806,0,0,0,0,-84,0,0
1599810488634807586,-24.75466081,16.62232679,0,0,0,0,-85,0,0
1599810489003005981,-24.84427316,16.68782839,0,0,0,0,-87,0,0
1599810489378522634,-24.90787708,16.7355213,0,0,0,0,-85,0,0
1599810489749961376,-24.99810535,16.80601056,0,0,0,0,-82,0,0
1599810490113809823,-25.0960479,16.88606445,0,0,0,0,-82,0,0
1599810490491497993,-25.19772878,16.97256539,0,0,0,0,-84,0,0
1599810490556378126,-25.19772878,16.97256539,0,0,0,-100,0,0,0
1599810490882225036,-25.23798111,17.00951637,0,0,0,0,-81,0,0
1599810490937145233,-25.26730511,17.03522829,0,0,0,-100,0,0,0
1599810491261578798,-25.34151701,17.09999534,0,0,0,0,-87,0,0
1599810491641772747,-25.44613842,17.19075009,0,0,0,0,-84,0,0
1599810492012681007,-25.55555855,17.28589111,0,0,0,0,-84,0,0
1599810492386335849,-25.63034039,17.3507649,0,0,0,0,-84,0,0
1599810493475345849,-25.92834426,17.61078641,0,0,0,0,-82,0,0
1599810493850324153,-26.13202125,17.75134242,0,0,0,0,-82,0,0
1599810493912163734,-26.15508869,17.77205212,0,0,0,-102,0,0,0
1599810494597380638,-26.33187436,17.93139495,0,0,0,0,-81,0,0
1599810494972716093,-26.40485554,17.99604368,0,0,0,0,-83,0,0
1599810495354857206,-26.50758351,18.08440111,0,0,0,0,-82,0,0
1599810495729947090,-26.61392911,18.17468268,0,0,0,0,-84,0,0
1599810496091487884,-26.71758301,18.26272688,0,0,0,0,-85,0,0
1599810496458153963,-26.79959715,18.33222424,0,0,0,0,-82,0,0
1599810496563479900,-26.82933631,18.35745479,0,0,-103,0,0,0,0
1599810496827832221,-27.06953131,18.54174488,0,0,0,0,-83,0,0
1599810496940729379,-27.09839301,18.56646327,0,0,-103,0,0,0,0
1599810497209018945,-27.17374903,18.63066921,0,0,0,0,-82,0,0
1599810497317263364,-27.19545584,18.64913713,0,0,-103,0,0,0,0
1599810497594016790,-27.2463298,18.69196256,0,0,0,0,-80,0,0
1599810497700726985,-27.2712983,18.71276694,0,0,-102,0,0,0,0
1599810497968694686,-27.34003901,18.76929303,0,0,0,0,-81,0,0
1599810498334258079,-27.42959733,18.83736731,0,0,0,0,-80,0,0
1599810498711571693,-27.51949979,18.90331979,0,0,0,0,-80,0,0
1599810498824825525,-27.54417447,18.9212476,0,0,-106,0,0,0,0
1599810499091984987,-27.61103848,18.96957353,0,0,0,0,-81,0,0
1599810499472928762,-27.67869704,19.01850737,0,0,0,0,-80,0,0
1599810499580651760,-27.70181617,19.0351733,0,0,-103,0,0,0,0
1599810499845005035,-27.80050697,19.15194832,0,0,0,0,-82,0,0
1599810500227332353,-27.8889856,19.21814308,0,0,0,0,-81,0,0
1599810500593331813,-27.97818982,19.28503701,0,0,0,0,-82,0,0
1599810500707135438,-28.00132975,19.30251676,0,0,-104,0,0,0,0
1599810500968765974,-28.04680776,19.33687874,0,0,0,0,-82,0,0
1599810501352321624,-28.13560213,19.40348561,0,0,0,0,-80,0,0
1599810502082388401,-28.29387754,19.52244978,0,0,0,0,-81,0,0
1599810502453599691,-28.38299298,19.58946165,0,0,0,0,-81,0,0
1599810502814705371,-28.46946572,19.68255499,0,0,0,0,-82,0,0
1599810503176691770,-28.54097464,19.73802237,0,0,0,0,-83,0,0
1599810503539672851,-28.63671004,19.81037184,0,0,0,0,-83,0,0
1599810504268721342,-28.81640395,19.94326964,0,0,0,0,-82,0,0
1599810504996306419,-29.01292908,20.086186,0,0,0,0,-84,0,0
1599810505356048583,-29.09398131,20.14389849,0,0,0,0,-83,0,0
1599810505723344802,-29.19505184,20.20911539,0,0,0,0,-83,0,0
1599810506076056480,-29.26895632,20.25959579,0,0,0,0,-84,0,0
1599810506432488679,-29.37524342,20.33001694,0,0,0,0,-83,0,0
1599810506788853645,-29.45132997,20.37901565,0,0,0,0,-83,0,0
1599810507153795957,-29.54960068,20.43970087,0,0,0,0,-84,0,0
1599810507526311874,-29.65199602,20.50130632,0,0,0,0,-83,0,0
1599810507887160778,-29.73210064,20.54855227,0,0,0,0,-85,0,0
1599810508257054090,-29.83424457,20.60862474,0,0,0,0,-84,0,0
1599810508631107568,-29.92307887,20.63071487,0,0,0,0,-83,0,0
1599810508993020772,-30.0217457,20.68472685,0,0,0,0,-84,0,0
1599810509358385086,-30.10115575,20.73118085,0,0,0,0,-83,0,0
1599810509722839593,-30.20529947,20.79179673,0,0,0,0,-85,0,0
1599810510097970962,-30.31750852,20.85743958,0,0,0,0,-87,0,0
1599810510466930150,-30.39869927,20.90481053,0,0,0,0,-83,0,0
1599810510826182126,-30.509083,20.96961261,0,0,0,0,-83,0,0
1599810511199786186,-30.61952402,21.03431668,0,0,0,0,-83,0,0
1599810511299527883,-30.61952402,21.03431668,0,0,-101,0,0,0,0
1599810511566843032,-30.69729297,21.07961497,0,0,0,0,-85,0,0
1599810511671032428,-30.72241096,21.09410893,0,0,-100,0,0,0,0
1599810511940520763,-30.86365081,21.21465487,0,0,0,0,-89,0,0
1599810512038825511,-30.8893052,21.2292186,0,0,-100,0,0,0,0
1599810512309189319,-30.96678696,21.2730081,0,0,0,0,-83,0,0
1599810512426579475,-30.99328276,21.28811503,0,0,-99,0,0,0,0
1599810512699486732,-31.0706476,21.33211052,0,0,0,0,-83,0,0
1599810512799734354,-31.0706476,21.33211052,0,0,-99,0,0,0,0
1599810513065281391,-31.15162136,21.37785124,0,0,0,0,-83,0,0
1599810513166225910,-31.17508292,21.39121364,0,0,-102,0,0,0,0
1599810513430170059,-31.25904604,21.43877816,0,0,0,0,-85,0,0
1599810513527998447,-31.28385699,21.45280184,0,0,-103,0,0,0,0
1599810513802280187,-31.37488068,21.50413337,0,0,0,0,-83,0,0
1599810514168965101,-31.46367187,21.55433238,0,0,0,0,-83,0,0
1599810514273345470,-31.49193501,21.57037706,0,0,-101,0,0,0,0
1599810514541760683,-31.5813311,21.62153618,0,0,0,0,-85,0,0
1599810514914228677,-31.68736703,21.66905897,0,0,0,0,-85,0,0
1599810515278434514,-31.77722533,21.72240326,0,0,0,0,-88,0,0
1599810515637444019,-31.89541484,21.79460025,0,0,0,0,-92,0,0
1599810515738525152,-31.92333416,21.8121931,0,0,-99,0,0,0,0
1599810516006321668,-32.00718868,21.86575226,0,0,0,0,-90,0,0
1599810516107050657,-37.10063582,1.604210617,0,0,-96,0,0,0,0
1599810516375312328,-32.09847456,21.92439504,0,0,0,0,-89,0,0
1599810516481944799,-32.12454619,21.94116595,0,0,-98,0,0,0,0
1599810516754978418,-32.21065494,21.99676733,0,0,0,0,-91,0,0
1599810516856202602,-32.2384586,22.01454241,0,0,-97,0,0,0,0
1599810517122538089,-32.32048909,22.06724153,0,0,0,0,-89,0,0
1599810517222063302,-32.35361936,22.08875048,0,0,-96,0,0,0,0
1599810517485815286,-32.41475885,22.12771402,0,0,0,0,-89,0,0
1599810517578882455,-32.44251242,22.14556686,0,0,-97,0,0,0,0
1599810517849350690,-32.46289428,22.17818245,0,0,0,0,-88,0,0
1599810517948147058,-32.49460415,22.19912242,0,0,-97,0,0,0,0
1599810518214896440,-32.58169056,22.256882,0,0,0,0,-89,0,0
1599810518333249807,-32.60625414,22.27321844,0,0,-99,0,0,0,0
1599810518599390506,-32.69977462,22.3357486,0,0,0,0,-91,0,0
1599810518708007335,-37.94294186,1.285759117,0,0,-98,0,0,0,0
1599810518985869169,-32.78182589,22.39024419,0,0,0,0,-95,0,0
1599810519085377454,-32.81524586,22.41222386,0,0,-94,0,0,0,0
1599810519452808380,-32.92980036,22.48827234,0,0,-95,0,0,0,0
1599810519725763082,-33.03773973,22.55981976,0,0,0,0,-99,0,0
1599810519832118034,-33.06971731,22.58125982,0,0,-96,0,0,0,0
1599810520107081890,-33.15546372,22.63832514,0,0,0,0,-98,0,0
1599810520205824851,-38.45482389,1.091519937,0,0,-99,0,0,0,0
1599810520468648910,-33.23686958,22.69288747,0,0,0,0,-93,0,0
1599810520829279422,-33.39680659,22.83530146,0,0,0,0,-94,0,0
1599810520930625677,-33.43119366,22.85853461,0,0,-97,0,0,0,0
1599810521306270360,-33.54347267,22.93527615,0,0,-96,0,0,0,0
1599810521583767890,-33.60587615,22.97777253,0,0,0,0,-94,0,0
1599810521676460981,-33.63548756,22.9982459,0,0,-98,0,0,0,0
1599810521947367191,-33.72793187,23.06322921,0,0,0,0,-93,0,0
1599810522038337469,-33.75659,23.08332178,0,0,-102,0,0,0,0
1599810522314914703,-33.8329403,23.13815219,0,0,0,0,-92,0,0
1599810522411366701,-33.85951097,23.15772256,0,0,-100,0,0,0,0
1599810522692479133,-33.93767509,23.21682759,0,0,0,0,-92,0,0
1599810522788494348,-33.93767509,23.21682759,0,0,-100,0,0,0,0
1599810523077702999,-34.02113691,23.28535697,0,0,0,0,-96,0,0
1599810523172785520,-34.04463564,23.30557583,0,0,-100,0,0,0,0
1599810523458644628,-34.06638576,23.30725369,0,0,0,0,-95,0,0
1599810523836706876,-34.17293874,23.39256775,0,0,0,0,-92,0,0
1599810524204221487,-34.28409771,23.48172917,0,0,0,0,-98,0,0
1599810524299690961,-34.28409771,23.48172917,0,0,-99,0,0,0,0
1599810524566290140,-34.35573176,23.53945729,0,0,0,0,-101,0,0
1599810524661357402,-34.38219882,23.56079954,0,0,-101,0,0,0,0
1599810525027103424,-34.47460136,23.63498817,0,0,-103,0,0,0,0
1599810525304419279,-34.54358663,23.68961961,0,0,0,0,-98,0,0
1599810525668446779,-34.61422031,23.74376568,0,0,0,0,-99,0,0
1599810527207921504,-34.89302585,23.98027512,0,0,-101,0,0,0,0
1599810527573080301,-34.96124851,24.03263119,0,0,-102,0,0,0,0
1599810529749947547,-35.56993317,24.50734879,0,0,-97,0,0,0,0
1599810530125327110,-35.65521904,24.57196459,0,0,-98,0,0,0,0
1599810530491205692,-35.71373237,24.616444,0,0,-98,0,0,0,0
1599810530857126712,-35.80979082,24.68919671,0,0,-95,0,0,0,0
1599810531228430271,-35.90026285,24.75773118,0,0,-96,0,0,0,0
1599810531935868263,-36.06288316,24.8808987,0,0,-95,0,0,0,0
1599810532313592672,-36.15499525,24.95058007,0,0,-95,0,0,0,0
1599810532672265291,-36.04680773,24.88468254,0,0,-98,0,0,0,0
1599810533035572528,-36.14144883,24.9592691,0,0,-99,0,0,0,0
1599810533782046794,-36.29672704,25.08212013,0,0,-93,0,0,0,0
1599810534141202926,-36.3880792,25.15441807,0,0,-95,0,0,0,0
1599810534496039152,-36.47866393,25.22607403,0,0,-92,0,0,0,0
1599810534869064331,-36.54499469,25.27842322,0,0,-91,0,0,0,0
1599810535235571384,-36.62555212,25.34098845,0,0,-92,0,0,0,0
1599810535599283218,-36.83214423,25.47692491,0,0,-98,0,0,0,0
1599810535963849067,-36.96343341,25.56585111,0,0,-93,0,0,0,0
1599810536329813003,-37.05647883,25.63842132,0,0,-88,0,0,0,0
1599810536695033311,-43.20889335,-0.3498216072,0,0,-88,0,0,0,0
1599810537052768230,-37.20672691,25.75553395,0,0,-88,0,0,0,0
1599810537409026384,-37.31733658,25.84135536,0,0,-84,0,0,0,0
1599810537776160717,-37.40005836,25.90602373,0,0,-84,0,0,0,0
1599810538137220859,-37.50278344,25.98650809,0,0,-89,0,0,0,0
1599810538871343374,-37.67439303,26.12013427,0,0,-85,0,0,0,0
1599810539228764057,-37.38828015,25.89607684,0,0,-84,0,0,0,0
1599810539589801073,-37.46356436,25.95152457,0,0,-84,0,0,0,0
1599810539953153848,-37.56310466,26.02546775,0,0,-84,0,0,0,0
1599810540313182115,-37.65178033,26.09139786,0,0,-86,0,0,0,0
1599810540676228046,-37.72687579,26.14710112,0,0,-89,0,0,0,0
1599810541034091949,-37.81452374,26.21189915,0,0,-85,0,0,0,0
1599810541406147956,-37.9073275,26.28065666,0,0,-85,0,0,0,0
1599810541759119272,-37.96497777,26.27851903,0,0,-82,0,0,0,0
1599810542123397111,-38.05948162,26.33674104,0,0,-83,0,0,0,0
1599810542485736370,-38.15602583,26.4054536,0,0,-82,0,0,0,0
1599810542845743656,-38.22700115,26.45576736,0,0,-82,0,0,0,0
1599810543564395666,-38.40353335,26.58023421,0,0,-80,0,0,0,0
1599810543932140827,-38.50776503,26.65452863,0,0,-83,0,0,0,0
1599810544291284799,-38.60484155,26.72335477,0,0,-84,0,0,0,0
1599810544655339002,-38.65566403,26.76457677,0,0,-82,0,0,0,0
1599810545025664567,-38.74069918,26.81767979,0,0,-81,0,0,0,0
1599810545383716344,-38.81985661,26.86929671,0,0,-80,0,0,0,0
1599810545726727008,-38.92846559,26.93982501,0,0,-82,0,0,0,0
1599810546438032388,-39.08054772,27.03979885,0,0,-83,0,0,0,0
1599810546790713071,-39.16530557,27.09743457,0,0,-82,0,0,0,0
1599810547147628784,-39.22942354,27.14272212,0,0,-82,0,0,0,0
1599810547508239030,-39.3115551,27.20235783,0,0,-84,0,0,0,0
1599810547860581874,-39.57186286,27.63135257,0,0,-83,0,0,0,0
1599810548214796781,-39.64737948,27.70501997,0,0,-81,0,0,0,0
1599810548567050457,-39.697818,27.75639833,0,0,-82,0,0,0,0
1599810548931410789,-39.76753287,27.83152921,0,0,-83,0,0,0,0
1599810549297134160,-39.83685757,27.91104925,0,0,-82,0,0,0,0
1599810549667169094,-39.88415652,27.96860567,0,0,-82,0,0,0,0
1599810550017079353,-39.94530925,28.04772207,0,0,-83,0,0,0,0
1599810550380368709,-39.99068891,28.11054318,0,0,-82,0,0,0,0
1599810550738627433,-39.97370993,28.10661003,0,0,-81,0,0,0,0
1599810551100012063,-40.02155649,28.19892894,0,0,-82,0,0,0,0
1599810551453830242,-40.05258224,28.26720362,0,0,-82,0,0,0,0
1599810551804331541,-40.08933281,28.35911665,0,0,-82,0,0,0,0
1599810552518559217,-40.14055038,28.53206634,0,0,-82,0,0,0,0
1599810552879066944,-40.15606161,28.60849754,0,0,-84,0,0,0,0
1599810553237626791,-40.17030394,28.70948625,0,0,-84,0,0,0,0
1599810553613117933,-40.17946372,28.81708508,0,0,-86,0,0,0,0
1599810553981305122,-40.226333,28.92556733,0,0,-85,0,0,0,0
1599810554344092607,-40.2242746,29.02854621,0,0,-84,0,0,0,0
1599810554710508584,-40.2223149,29.12602625,0,0,-84,0,0,0,0
1599810555076649665,-40.22130391,29.1775162,0,0,-82,0,0,0,0
1599810555567981481,-40.21952877,29.23598722,0,-104,0,0,0,0,0
1599810555799326419,-40.21764595,29.26743004,0,0,-82,0,0,0,0
1599810556162531375,-40.21516905,29.29531855,0,0,-81,0,0,0,0
1599810556532978773,-40.21436167,29.30126241,0,0,-84,0,0,0,0
1599810556891315698,-40.18254446,29.27700761,0,0,-83,0,0,0,0
1599810557027837753,-40.18068392,29.28271174,0,-100,0,0,0,0,0
1599810557260732889,-40.17699229,29.29307323,0,0,-83,0,0,0,0
1599810557635022640,-40.17431278,29.30007821,0,0,-82,0,0,0,0
1599810557759648323,-40.17395601,29.3010124,0,-98,0,0,0,0,0
1599810557998305797,-40.17360098,29.30194726,0,0,-84,0,0,0,0
1599810558132475137,-40.17360098,29.30194726,0,-98,0,0,0,0,0
1599810558369275331,-40.17342412,29.30241493,0,0,-84,0,0,0,0
1599810558502009153,-40.17342412,29.30241493,0,-98,0,0,0,0,0
1599810558732830047,-40.17358825,29.30194261,0,0,-84,0,0,0,0
1599810558877162218,-40.17310251,29.30336177,0,-98,0,0,0,0,0
1599810559113794565,-40.17310977,29.30388367,0,0,-85,0,0,0,0
1599810559840723037,-40.16621934,29.38148077,0,0,-83,0,0,0,0
1599810560208645820,-40.1512291,29.48590981,0,0,-83,0,0,0,0
1599810560342090606,-40.14756025,29.51316395,0,-100,0,0,0,0,0
1599810560564199924,-40.14284654,29.55137339,0,0,-81,0,0,0,0
1599810560703659057,-40.14102595,29.57028549,0,-102,0,0,0,0,0
1599810560934645175,-40.13891939,29.62122797,0,0,-85,0,0,0,0
1599810561070730924,-40.13904666,29.6367271,0,-97,0,0,0,0,0
1599810561305044889,-40.13971867,29.65871653,0,0,-87,0,0,0,0
1599810561443938016,-40.13971867,29.65871653,0,-97,0,0,0,0,0
1599810561674539089,-40.13973211,29.65921635,0,0,-84,0,0,0,0
1599810562041585922,-40.13973211,29.65921635,0,0,-85,0,0,0,0
1599810562182816982,-40.13973211,29.65921635,0,-102,0,0,0,0,0
1599810562550834178,-40.13973211,29.65921635,0,-96,0,0,0,0,0
1599810562776118755,-40.13811322,29.68322254,0,0,-86,0,0,0,0
1599810562918342590,-40.13732843,29.68653931,0,-97,0,0,0,0,0
1599810563155936717,-40.13760263,29.69002845,0,0,-85,0,0,0,0
1599810563513999700,-40.14174338,29.72427581,0,0,-86,0,0,0,0
1599810563885335922,-40.14812265,29.76274636,0,0,-84,0,0,0,0
1599810564241845130,-40.15952559,29.81244421,0,0,-86,0,0,0,0
1599810564599903821,-40.17516229,29.86307374,0,0,-83,0,0,0,0
1599810564737983942,-40.17797482,29.87109489,0,-100,0,0,0,0,0
1599810564976956129,-40.18594077,29.89213622,0,0,-84,0,0,0,0
1599810565112080335,-40.19398214,29.91153487,0,-99,0,0,0,0,0
1599810565343696594,-40.20432905,29.93484089,0,0,-85,0,0,0,0
1599810565476112604,-40.21287015,29.95347685,0,-98,0,0,0,0,0
1599810565707005500,-40.23291443,29.99654014,0,0,-85,0,0,0,0
1599810565837629795,-40.21858317,29.94787134,0,-97,0,0,0,0,0
1599810566062684774,-40.23120166,29.97890314,0,0,-84,0,0,0,0
1599810566198825359,-40.23554866,29.98900763,0,-96,0,0,0,0,0
1599810566439054250,-40.25221804,30.02370402,0,0,-84,0,0,0,0
1599810566578542947,-40.25908837,30.03647263,0,-89,0,0,0,0,0
1599810566814829587,-40.27918473,30.07047388,0,0,-83,0,0,0,0
1599810566948767423,-40.2890696,30.08611127,0,-100,0,0,0,0,0
1599810567184176683,-40.30723762,30.11305668,0,0,-87,0,0,0,0
1599810567322349548,-40.32190951,30.13329638,0,-93,0,0,0,0,0
1599810567683817386,-40.33898687,30.15420332,0,-94,0,0,0,0,0
1599810567926894664,-40.35956811,30.17602002,0,0,-87,0,0,0,0
1599810568062513351,-40.3660802,30.182232,0,-95,0,0,0,0,0
1599810568431726932,-40.39708134,30.20826715,0,-95,0,0,0,0,0
1599810568677307128,-40.4114697,30.21908211,0,0,-86,0,0,0,0
1599810568813901424,-40.27832679,30.16300303,0,-95,0,0,0,0,0
1599810569045662879,-40.2743504,30.15920329,0,0,-84,0,0,0,0
1599810569181967973,-40.27291285,30.1578128,0,-95,0,0,0,0,0
1599810569417700529,-40.27112063,30.15606982,0,0,-85,0,0,0,0
1599810569551847934,-40.27112063,30.15606982,0,-95,0,0,0,0,0
1599810569788627147,-40.27074467,30.15574028,0,0,-85,0,0,0,0
1599810569925871610,-40.27264755,30.15736165,0,-95,0,0,0,0,0
1599810570156486749,-40.28123187,30.1642385,0,0,-81,0,0,0,0
1599810570286850452,-40.28723782,30.16873032,0,-97,0,0,0,0,0
1599810570517066717,-40.31238961,30.18597548,0,0,-84,0,0,0,0
1599810570654733657,-40.32720809,30.19528375,0,-97,0,0,0,0,0
1599810570885927915,-40.36100976,30.21472518,0,0,-81,0,0,0,0
1599810571014205455,-40.38799776,30.22781224,0,-99,0,0,0,0,0
1599810571250075101,-40.41075613,30.23686746,0,0,-80,0,0,0,0
1599810571386870622,-40.42644236,30.24198101,0,-99,0,0,0,0,0
1599810571618425130,-40.46729638,30.25160899,0,0,-80,0,0,0,0
1599810571982033729,-40.42104418,30.20130606,0,0,-80,0,0,0,0
1599810572340785503,-40.54347957,30.21677357,0,0,-79,0,0,0,0
1599810572703709125,-40.62340637,30.21634963,0,0,-79,0,0,0,0
1599810573063777208,-40.64275782,30.21398298,0,0,-79,0,0,0,0
1599810573422729015,-40.51149718,30.19786458,0,0,-79,0,0,0,0
1599810573779226779,-40.52197575,30.19723568,0,0,-79,0,0,0,0
1599810574136951208,-40.54461016,30.19319937,0,0,-79,0,0,0,0
1599810574496348857,-40.62512831,30.17311094,0,0,-79,0,0,0,0
1599810574640004396,-40.65441136,30.16458283,0,-101,0,0,0,0,0
1599810574877712011,-40.70205215,30.14941671,0,0,-78,0,0,0,0
1599810575249277114,-40.75571172,30.12750786,0,0,-78,0,0,0,0
1599810575613097190,-40.69933332,30.15114716,0,0,-79,0,0,0,0
1599810575985835075,-40.75340657,30.12186934,0,0,-81,0,0,0,0
1599810576338978528,-40.81619275,30.08180905,0,0,-82,0,0,0,0
1599810576709797620,-40.86881919,30.0411935,0,0,-83,0,0,0,0
1599810577447212219,-40.93053497,30.01236146,0,0,-81,0,0,0,0
1599810577810670852,-40.96709134,29.96293734,0,0,-80,0,0,0,0
1599810578155073881,-40.99063518,29.92459943,0,0,-80,0,0,0,0
1599810578514551401,-41.01971806,29.86872671,0,0,-79,0,0,0,0
1599810578879764318,-41.04026802,29.8226043,0,0,-79,0,0,0,0
1599810579247256994,-41.06393931,29.75887269,0,0,-79,0,0,0,0
1599810579623277664,-41.08185182,29.69640716,0,0,-79,0,0,0,0
1599810579983556747,-41.10728223,29.7526362,0,0,-79,0,0,0,0
1599810580350071191,-41.12777607,29.67945155,0,0,-78,0,0,0,0
1599810581064619541,-41.16393341,29.55094141,0,0,-79,0,0,0,0
1599810581424796581,-41.1809857,29.49394237,0,0,-79,0,0,0,0
1599810581795906782,-41.19710067,29.45087647,0,0,-80,0,0,0,0
1599810582164362668,-41.2095982,29.42527096,0,0,-79,0,0,0,0
1599810582532152652,-41.23060421,29.38948627,0,0,-80,0,0,0,0
1599810582897271871,-41.23405105,29.36457586,0,0,-80,0,0,0,0
1599810583271055936,-41.25673806,29.32227595,0,0,-80,0,0,0,0
1599810583649389743,-41.28839995,29.26379748,0,0,-81,0,0,0,0
1599810584020139217,-41.31772081,29.21202697,0,0,-80,0,0,0,0
1599810584380998134,-41.33683293,29.18093288,0,0,-80,0,0,0,0
1599810584703762769,-41.36052991,29.14565712,0,0,0,-102,0,0,0
1599810584746695995,-41.36690907,29.13669577,0,0,-78,0,0,0,0
1599810585078728914,-41.38999426,29.10588779,0,0,0,-99,0,0,0
1599810585124112367,-41.39964811,29.09376145,0,0,-78,0,0,0,0
1599810585477722406,-41.42245843,29.06656249,0,0,-79,0,0,0,0
1599810585804662942,-41.449124,29.03742618,0,0,0,-102,0,0,0
1599810585850080966,-41.33649753,29.06771897,0,0,-79,0,0,0,0
1599810586211571931,-41.37292191,29.03420985,0,0,-80,0,0,0,0
1599810586573384761,-41.40605408,29.00680719,0,0,-80,0,0,0,0
1599810586935096263,-41.46174598,28.96524109,0,0,-80,0,0,0,0
1599810587300635099,-41.52486489,28.92292507,0,0,-80,0,0,0,0
1599810587662925720,-41.57644998,28.89132118,0,0,-81,0,0,0,0
1599810588017021417,-41.65341576,28.84974218,0,0,-80,0,0,0,0
1599810588375632524,-41.70937132,28.82424196,0,0,-80,0,0,0,0
1599810588741508007,-41.77221499,28.78842685,0,0,-86,0,0,0,0
1599810589104658126,-41.83905185,28.75965375,0,0,-85,0,0,0,0
1599810589461474657,-41.89169755,28.75019362,0,0,-84,0,0,0,0
1599810589814393043,-41.96383692,28.74321959,0,0,-86,0,0,0,0
1599810590166189193,-42.02580851,28.74155612,0,0,-84,0,0,0,0
1599810590523239850,-42.11174384,28.74436598,0,0,-87,0,0,0,0
1599810590884607076,-47.39453641,-2.907685182,0,0,-88,0,0,0,0
1599810591592985868,-42.35209628,28.76239349,0,0,-87,0,0,0,0
1599810591965852260,-42.4382543,28.78256948,0,0,-86,0,0,0,0
1599810592335571527,-42.53045816,28.80744117,0,0,-88,0,0,0,0
1599810592704658508,-42.57297815,28.81875471,0,0,-87,0,0,0,0
